"","uid","memory","expectation","target","Test_T1_suspectIdentified","confidence_rating","justification_justification","demographics_age","demographics_gender","demographics_country","CID","Miss","TPFoilID","CR","TAFoilID"
"1053",5677533752197120,"W","L","P","F68",75,"The person had more of a square face with wavy hair. The brown wasn't dark dark, but it wasn't light either. ",31,"female","USA",1,0,0,0,0
"1054",5678074431537152,"S","L","P","Silhouette",50,"I didn't recognize any of the faces.",35,"female","USA",0,1,0,0,0
"1055",5678544864673792,"S","L","P","F68",75,"the other characters are very different the one that I saw in the original video. The one that I chose was her",35,"male","USA",1,0,0,0,0
"1056",5679778661138432,"S","L","P","F68",75,"I based it on what I remembered from the video",36,"female","USA",1,0,0,0,0
"1057",5680867183689728,"S","H","A","F147",100,"I thing this survey on briefly original video present on it",48,"male","USA",0,0,0,0,1
"1058",5681006015152128,"S","H","A","F147",90,"I used my memory. She looked like the girl in the video. ",33,"male","USA",0,0,0,0,1
"1059",5681695760056320,"S","H","P","F34",76,"from memory she looked the most like her",63,"female","USA",0,0,1,0,0
"1060",5681859841228800,"S","L","P","F147",60,"The one I picked looked like the facial features and head structure of the person in the original also hair style appeared much the same.  ",68,"female","USA",0,0,1,0,0
"1061",5682010718732288,"S","L","P","F68",30,"I used my memory and took my best guess",35,"male","USA",1,0,0,0,0
"1062",5682246254067712,"S","L","A","Silhouette",70,"I did not recognize her face in the lineup",30,"male","USA",0,0,0,1,0
"1063",5684473664372736,"S","H","P","Silhouette",10,"I'm honestly not that good with faces but I didn't recognize anyone pictured there",23,"male","USA",0,1,0,0,0
"1064",5686436867080192,"W","L","P","F147",90,"I believe it is this person because she has a distinctly attractive face.",41,"male","USA",0,0,1,0,0
"1065",5689770298572800,"W","L","P","F68",75,"The woman in the first video looked a lot like a girl I went to school with. When looking at the line up I looked for features the matched and were also similar to the girl I went to school with. There was only one photo that was even close. So I chose that one. ",37,"female","USA",1,0,0,0,0
"1066",5690167314612224,"W","L","A","Silhouette",70,"the video was at an angle and the photos headon so i'm guessing",34,"female","USA",0,0,0,1,0
"1067",5690642529255424,"S","L","A","F147",50,"By looking at facial features",37,"female","USA",0,0,0,0,1
"1068",5693582954463232,"S","L","A","Silhouette",70,"I didnt see the same person",41,"female","USA",0,0,0,1,0
"1069",5694360075108352,"W","L","P","F147",80,"The hair style stood out to me.",31,"male","USA",0,0,1,0,0
"1070",5696082356994048,"W","L","P","Silhouette",100,"All of the people in the line up were women. The person in the original video was a man.",26,"male","USA",0,1,0,0,0
"1071",5696807065616384,"W","H","A","F147",80,"The facial features are very similar to the person I saw in the video which is what led me to that decision",29,"male","USA",0,0,0,0,1
"1072",5697547813257216,"W","H","A","Silhouette",70,"The features on these don't seem to be the same as the video",42,"female","USA",0,0,0,1,0
"1073",5698362649083904,"S","H","P","F68",100,"i saw clearly on that video",27,"male","USA",1,0,0,0,0
"1074",5698675191840768,"W","L","A","F147",50,"I looked at each photo and tried my hardest to remember the original face even though I just got a glimpse of her.  Then I looked at each photo again.  I believe this was the young woman who walked by the camera",48,"female","USA",0,0,0,0,1
"1075",5698843148550144,"W","H","P","Silhouette",90,"The woman in the original video had brown wavy hair.",39,"female","USA",0,1,0,0,0
"1076",5699268216094720,"W","H","A","Silhouette",95,"I simply don't see anyone in the lineup who looks like the woman in the video. The facial shape and hair are all different from what I remember about her.",50,"female","USA",0,0,0,1,0
"1077",5699510747529216,"S","H","P","F147",65,"I am fairly certain, but not 100% certain, that this was the woman I saw in the video.",35,"female","USA",0,0,1,0,0
"1078",5699972271964160,"S","H","P","F68",70,"I was able to eliminate about half the girls that i was certain were not in the original video.  I was most confident the chosen girl was in the original based on her face shape and nose.",30,"male","USA",1,0,0,0,0
"1079",5700364439388160,"W","L","P","F68",40,"We only got a brief glimpse at her face, so it's mostly a guess, but scanning through the list of faces it was the one that seemed most familiar to me.",28,"male","USA",1,0,0,0,0
"1080",5701213970497536,"S","H","P","F147",60,"I remembered her having a unique face and dark hair. There's two girls in the lineup that have very similar face structures and I believe it's between those two. The one I picked and the one with a similar face but curly hair.",25,"female","USA",0,0,1,0,0
"1081",5701325169885184,"S","L","P","F68",60,"she has curly hair and she looks similar to this person",28,"male","USA",1,0,0,0,0
"1082",5701474973646848,"S","L","A","F50",60,"The girl looked familiar. ",33,"female","USA",0,0,0,0,1
"1083",5701534566318080,"S","H","A","F34",40,"I feel that this person had the same look and facial appearance as the girl in the video. She looked familiar and quite similar to what I expected based on my initial glimpse of the girl.",30,"male","USA",0,0,0,0,1
"1084",5702143428263936,"W","L","P","F50",5,"They look the same I just guessed honestly.",45,"female","USA",0,0,1,0,0
"1085",5702457581633536,"W","H","A","F88",70,"The young woman that I selected had an extremely similar nose to the woman that I saw in the video. In addition to her nose, she also had a very similar hair color.",24,"male","USA",0,0,0,0,1
"1086",5702807806017536,"S","L","A","F147",75,"I used hair color as well as facial features (nose, jaw line) to make the decision. The person I selected looked most like the individual in the original video.",32,"female","USA",0,0,0,0,1
"1087",5703288305483776,"S","L","A","Silhouette",70,"I slightly remember her face and none of the faces in the lineup seemed familiar",24,"female","USA",0,0,0,1,0
"1088",5704065694564352,"S","L","P","Silhouette",30,"I first eliminated the ones I knew for sure weren't her.  That left me with two.  One really looks similar to me, and I almost clicked on her, but their noses look a little different from what I recall, so I ultimately clicked none present.  The hair also looked a little different, but I couldn't tell if that was lighting/style or a legitimate difference.",34,"male","USA",0,1,0,0,0
"1089",5704444322775040,"W","H","A","F134",50,"I tried to recall the characteristics of her face.",40,"male","USA",0,0,0,0,1
"1090",5704944099262464,"W","H","P","F147",80,"The person in the original video may have had a different hairstyle but had the same face as the one that I saw.",57,"female","USA",0,0,1,0,0
"1091",5705261306085376,"W","H","P","F147",80,"She looked like the woman from the original video.",41,"female","USA",0,0,1,0,0
"1092",5705670485606400,"W","L","A","Silhouette",70,"None of the faces looked familiar",28,"male","USA",0,0,0,1,0
"1093",5706174523506688,"W","L","A","F147",60,"I tried to recall what I saw in the original video and her features and this girl looked very similar compared to the other's in the lineup.",24,"female","USA",0,0,0,0,1
"1094",5706482905513984,"W","L","P","F147",70,"I just used my memory to recall what the original woman looked like. I remembered her overall face shape and her features so I think that helped.",22,"female","USA",0,0,1,0,0
"1095",5706928021831680,"S","H","A","F147",80,"I tried to match the facial features I noticed of the girl in the video to the girl in the photo.",28,"male","USA",0,0,0,0,1
"1096",5707103779946496,"S","L","P","F34",50,"i looked at all the faces and tried to remember which one it was ",32,"male","USA",0,0,1,0,0
"1097",5708161835073536,"S","L","P","F68",98,"Used process of elimination to get rid of some of the options that i knew were incorrect. Then compared 2 or 3 faces to find the one that looked the most familiar.",23,"male","USA",1,0,0,0,0
"1098",5708658021236736,"S","H","P","F68",50,"I remember the young woman in the original video having dark hair and a thin face. I chose the first person in the line up but thought the last person looked very much the same. ",63,"female","USA",1,0,0,0,0
"1099",5708981368520704,"S","H","P","F68",75,"Because it looked like the person I saw.",53,"female","USA",1,0,0,0,0
"1100",5709596605808640,"W","L","P","F147",65,"The person from the original lineup looks really similar, Im not sure if its the same person but she does look really alike. ",27,"female","USA",0,0,1,0,0
"1101",5709640964767744,"W","H","P","F50",1,"She looked sort of like how I remembered but honestly all of those people's faces looked incredibly similar to the point where I'm not confident at all in my answer,",25,"female","USA",0,0,1,0,0
"1102",5709747617529856,"S","L","P","F68",80,"She gave a very odd look at the camera in the original video, and had the same facial features. ",30,"male","USA",1,0,0,0,0
"1103",5709866802872320,"W","H","P","F147",75,"I just tried to recall the facial features of the person in the original video. The individual that I chose looked like the person in the original video from what I could recall.",27,"male","USA",0,0,1,0,0
"1104",5711049177169920,"W","L","P","Silhouette",80,"None of these women had the facial features of the original ",50,"female","USA",0,1,0,0,0
"1105",5711918773829632,"S","H","P","F147",40,"I remember she had long hair in a similar style and her face shape was the same.",22,"male","USA",0,0,1,0,0
"1106",5712076815204352,"W","L","P","F147",55,"I tried to go back to my memory and identify features from the person in the original video and remember their face in my mind.",31,"male","USA",0,0,1,0,0
"1107",5713545224257536,"W","H","A","F34",20,"I can't say that there was much information to go on at this point after having focused on half a dozen other faces since then. I remember her but I can't quite know if what I remember is wholly accurate. So this is my best guess based on what I can recall from the original video from her face.",54,"female","USA",0,0,0,0,1
"1108",5713942324183040,"S","L","P","Silhouette",66,"Judged mostly by the eyes and hair. The 3rd or 4th picture looked kind of similar, although I wasn't 100% certain so I picked not present.",28,"male","USA",0,1,0,0,0
"1109",5715556745347072,"W","H","A","F50",90,"She looked like the girl that I seen in the first video.",33,"male","USA",0,0,0,0,1
"1110",5716010132832256,"S","H","P","F68",100,"I reconginized her face and curly hair",28,"female","USA",1,0,0,0,0
"1111",5717044213317632,"S","H","P","F68",90,"She looked like the girl from the original video- same hair/eyes.",51,"female","USA",1,0,0,0,0
"1112",5717069597245440,"W","L","P","F147",40,"The person in the original video reminded me of an actress, so I looked for the person in the lineup who also reminded me of that actress.",44,"male","USA",0,0,1,0,0
"1113",5717268826685440,"S","H","A","Silhouette",90,"None of the photos look like the original young woman",68,"female","USA",0,0,0,1,0
"1114",5717989642993664,"W","L","P","F147",70,"I tried to remember distinct facial features.",27,"male","USA",0,0,1,0,0
"1115",5718976076185600,"S","H","A","F147",30,"I compared the photographs to my memory of the video and chose the photo that felt most accurate.",42,"male","USA",0,0,0,0,1
"1116",5720660189904896,"W","H","A","F147",80,"The girl in the video had facial features much like the one in the line up so that's why I think it is her.",34,"female","USA",0,0,0,0,1
"1117",5722334958714880,"W","L","P","F68",60,"I'm not positive it's her but she looked the closest to the individual I saw, so I took a chance.",29,"female","USA",1,0,0,0,0
"1118",5722548952104960,"S","H","P","F147",80,"I recall the hair color and style it was being worn. As her face only briefly looked at the camera, I tried my best to remember. ",31,"male","USA",0,0,1,0,0
